story_id,person,aliases,sentence_id,type,text,mention_count,word_count,text_prev,text_next,bert_context,ml_context,is_primary_in_sentence
10,Tokoh-28,"['kunal', 'sipakpak kunal']",84,antagonist,"Sesudah yang lain-lain tertidur kembali , Sipakpak Kunal meneruskan lamunannya dan berkata pada dirinya sendiri Sekarang umurku sudah hampir 40 tahun dan aku masih belum kawin .",36,580,`` Aku bermimpi berkelahi dengan harimau jawab Sipakpak Kunal menjelaskan sambil berbaring lagi .,"Aku tak punya uang , tak punya apa-apa .","`` Aku bermimpi berkelahi dengan harimau jawab Sipakpak Kunal menjelaskan sambil berbaring lagi . [SEP] Sesudah yang lain-lain tertidur kembali , Sipakpak Kunal meneruskan lamunannya dan berkata pada dirinya sendiri Sekarang umurku sudah hampir 40 tahun dan aku masih belum kawin . [SEP] Aku tak punya uang , tak punya apa-apa .","`` Aku bermimpi berkelahi dengan harimau jawab Sipakpak Kunal menjelaskan sambil berbaring lagi . Sesudah yang lain-lain tertidur kembali , Sipakpak Kunal meneruskan lamunannya dan berkata pada dirinya sendiri Sekarang umurku sudah hampir 40 tahun dan aku masih belum kawin . Aku tak punya uang , tak punya apa-apa .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",102,antagonist,Tiba-tiba Sipakpak Kunal tertawa terbahak-bahak .,36,580,`` Alangkah hebatnya rencanaku . '',Dipeluknya seorang tukang dayung yang disangkanya puteri yang akan dikawininya .,`` Alangkah hebatnya rencanaku . '' [SEP] Tiba-tiba Sipakpak Kunal tertawa terbahak-bahak . [SEP] Dipeluknya seorang tukang dayung yang disangkanya puteri yang akan dikawininya .,`` Alangkah hebatnya rencanaku . '' Tiba-tiba Sipakpak Kunal tertawa terbahak-bahak . Dipeluknya seorang tukang dayung yang disangkanya puteri yang akan dikawininya .,1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",105,antagonist,"Masih setengah mengantuk , mereka memandang Sipakpak Kunal dan bertanya Teriakan apa itu ? ''",36,580,Tawanya yang keras membangunkan semua anggota rombongan .,`` Aku melihat ikan besar yang mau menyerang perahu kita .,"Tawanya yang keras membangunkan semua anggota rombongan . [SEP] Masih setengah mengantuk , mereka memandang Sipakpak Kunal dan bertanya Teriakan apa itu ? '' [SEP] `` Aku melihat ikan besar yang mau menyerang perahu kita .","Tawanya yang keras membangunkan semua anggota rombongan . Masih setengah mengantuk , mereka memandang Sipakpak Kunal dan bertanya Teriakan apa itu ? '' `` Aku melihat ikan besar yang mau menyerang perahu kita .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",111,antagonist,"Menjelang fajar , Sipakpak Kunal melepaskan tali penambat perahu dan perahu itu dikayuhnya ke tengah sungai .",36,580,"Tak lama kemudian , semuanya mendengkur kembali .","Dalam waktu sekitar seperempat jam , anggota rombongan yang masih tidur nyenyak dilemparkannya seorang demi seorang ke dalam air .","Tak lama kemudian , semuanya mendengkur kembali . [SEP] Menjelang fajar , Sipakpak Kunal melepaskan tali penambat perahu dan perahu itu dikayuhnya ke tengah sungai . [SEP] Dalam waktu sekitar seperempat jam , anggota rombongan yang masih tidur nyenyak dilemparkannya seorang demi seorang ke dalam air .","Tak lama kemudian , semuanya mendengkur kembali . Menjelang fajar , Sipakpak Kunal melepaskan tali penambat perahu dan perahu itu dikayuhnya ke tengah sungai . Dalam waktu sekitar seperempat jam , anggota rombongan yang masih tidur nyenyak dilemparkannya seorang demi seorang ke dalam air .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",116,antagonist,"Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? ''",36,580,"Ketika matahari terbit , Nagai Sori terbangun .",`` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat .,"Ketika matahari terbit , Nagai Sori terbangun . [SEP] Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? '' [SEP] `` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat .","Ketika matahari terbit , Nagai Sori terbangun . Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? '' `` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",117,antagonist,`` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat .,36,580,"Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? ''",Lalu diletakkannya dua belah pedang tajam yang berkilat antara mereka sambil berkata Sekarang kita harus berduel memperebutkan puteri . '',"Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? '' [SEP] `` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat . [SEP] Lalu diletakkannya dua belah pedang tajam yang berkilat antara mereka sambil berkata Sekarang kita harus berduel memperebutkan puteri . ''","Melihat Sipakpak Kunal sendirian , ia bertanya Mana kawan-kawan kita ? '' `` Sudah kulemparkan ke dalam air jawab Sipakpak Kunal singkat . Lalu diletakkannya dua belah pedang tajam yang berkilat antara mereka sambil berkata Sekarang kita harus berduel memperebutkan puteri . ''",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",124,antagonist,teriak Sipakpak Kunal .,36,580,`` Diam ! '',`` Jangan bicara juga .,`` Diam ! '' [SEP] teriak Sipakpak Kunal . [SEP] `` Jangan bicara juga .,`` Diam ! '' teriak Sipakpak Kunal . `` Jangan bicara juga .,1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",141,antagonist,Kemudian Sipakpak Kunal mulai menceritakan apa yang dipikirkannya malam itu .,36,580,"Sebagaimana biasa , mereka duduk bersama-sama makan sirih .","Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat .","Sebagaimana biasa , mereka duduk bersama-sama makan sirih . [SEP] Kemudian Sipakpak Kunal mulai menceritakan apa yang dipikirkannya malam itu . [SEP] Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat .","Sebagaimana biasa , mereka duduk bersama-sama makan sirih . Kemudian Sipakpak Kunal mulai menceritakan apa yang dipikirkannya malam itu . Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",143,antagonist,Mata Sipakpak Kunal memancarkan sinar fanatik yang belum pernah dilihatnya sebelumnya .,36,580,"Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat .","Lalu ia berkata dengan nada ksatria Baiklah , kalau tekadmu sudah bulat , aku bersumpah akan membantumu melaksanakan cita-citamu .","Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat . [SEP] Mata Sipakpak Kunal memancarkan sinar fanatik yang belum pernah dilihatnya sebelumnya . [SEP] Lalu ia berkata dengan nada ksatria Baiklah , kalau tekadmu sudah bulat , aku bersumpah akan membantumu melaksanakan cita-citamu .","Mendengar kisah budaknya , tahulah Nagai Sori bahwa tidak ada yang dapat menghalanginya menjalankan rencananya yang nekat . Mata Sipakpak Kunal memancarkan sinar fanatik yang belum pernah dilihatnya sebelumnya . Lalu ia berkata dengan nada ksatria Baiklah , kalau tekadmu sudah bulat , aku bersumpah akan membantumu melaksanakan cita-citamu .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",146,antagonist,"Kau menjadi Nagai Sori , dan aku Sipakpak Kunal .",36,580,"Sejak saat ini , kita bertukar nama dan pakaian sebagaimana yang kau inginkan .","Kau kan tahu , puteri Raja Margolang hanya kulihat ketika aku masih anak-anak .","Sejak saat ini , kita bertukar nama dan pakaian sebagaimana yang kau inginkan . [SEP] Kau menjadi Nagai Sori , dan aku Sipakpak Kunal . [SEP] Kau kan tahu , puteri Raja Margolang hanya kulihat ketika aku masih anak-anak .","Sejak saat ini , kita bertukar nama dan pakaian sebagaimana yang kau inginkan . Kau menjadi Nagai Sori , dan aku Sipakpak Kunal . Kau kan tahu , puteri Raja Margolang hanya kulihat ketika aku masih anak-anak .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",160,antagonist,"Terpaksalah Sipakpak Kunal anak raja '' yang baru menjelma itu , mengambil pendayung untuk mengayuh perahu ke tujuannya .",36,580,"Tetapi karena tidak biasa mengerjakannya , perahu itu berputar-putar di tempatnya .","Sesampainya di kerajaan Raja Margolang , mereka tidak berhenti di dermaga yang biasa disinggahi .","Tetapi karena tidak biasa mengerjakannya , perahu itu berputar-putar di tempatnya . [SEP] Terpaksalah Sipakpak Kunal anak raja '' yang baru menjelma itu , mengambil pendayung untuk mengayuh perahu ke tujuannya . [SEP] Sesampainya di kerajaan Raja Margolang , mereka tidak berhenti di dermaga yang biasa disinggahi .","Tetapi karena tidak biasa mengerjakannya , perahu itu berputar-putar di tempatnya . Terpaksalah Sipakpak Kunal anak raja '' yang baru menjelma itu , mengambil pendayung untuk mengayuh perahu ke tujuannya . Sesampainya di kerajaan Raja Margolang , mereka tidak berhenti di dermaga yang biasa disinggahi .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",171,antagonist,"`` Hasil panen kami tahun ini luar biasa banyaknya , Mertuaku jawab Sipakpak Kunal , yang sekarang berlagak sebagai Nagai Sori .",36,580,"Setelah mengucapkan selamat datang , Raja Margolang berkata Ananda Nagai Sori , kami sebenarnya sudah lama menantikan kedatangan Anda . ''","`` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . ''","Setelah mengucapkan selamat datang , Raja Margolang berkata Ananda Nagai Sori , kami sebenarnya sudah lama menantikan kedatangan Anda . '' [SEP] `` Hasil panen kami tahun ini luar biasa banyaknya , Mertuaku jawab Sipakpak Kunal , yang sekarang berlagak sebagai Nagai Sori . [SEP] `` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . ''","Setelah mengucapkan selamat datang , Raja Margolang berkata Ananda Nagai Sori , kami sebenarnya sudah lama menantikan kedatangan Anda . '' `` Hasil panen kami tahun ini luar biasa banyaknya , Mertuaku jawab Sipakpak Kunal , yang sekarang berlagak sebagai Nagai Sori . `` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . ''",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",173,antagonist,"Nagai Sori , yang sekarang berperan sebagai Sipakpak Kunal , duduk dengan takzim di belakang `` tuannya . ''",36,580,"`` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . ''","Ketika ia mendengar jawaban yang tidak sesuai itu , ia pun bersiap-siap mohon bicara dengan lebih dulu melakukan sembah .","`` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . '' [SEP] Nagai Sori , yang sekarang berperan sebagai Sipakpak Kunal , duduk dengan takzim di belakang `` tuannya . '' [SEP] Ketika ia mendengar jawaban yang tidak sesuai itu , ia pun bersiap-siap mohon bicara dengan lebih dulu melakukan sembah .","`` Kami lama karena baru selesai menunai , menjemur , dan menumbuk padi . '' Nagai Sori , yang sekarang berperan sebagai Sipakpak Kunal , duduk dengan takzim di belakang `` tuannya . '' Ketika ia mendengar jawaban yang tidak sesuai itu , ia pun bersiap-siap mohon bicara dengan lebih dulu melakukan sembah .",0
10,Tokoh-28,"['kunal', 'sipakpak kunal']",184,antagonist,"teriak Sipakpak Kunal , yang berlagak sebagai Nagai Sori .",36,580,"`` Bagus , bagus ! ''","`` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku .","`` Bagus , bagus ! '' [SEP] teriak Sipakpak Kunal , yang berlagak sebagai Nagai Sori . [SEP] `` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku .","`` Bagus , bagus ! '' teriak Sipakpak Kunal , yang berlagak sebagai Nagai Sori . `` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",186,antagonist,Namanya Sipakpak Kunal . '',36,580,"`` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku .","Tak lama kemudian , kepala rumah tangga istana memberitahukan bahwa santapan siang sudah tersedia .","`` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku . [SEP] Namanya Sipakpak Kunal . '' [SEP] Tak lama kemudian , kepala rumah tangga istana memberitahukan bahwa santapan siang sudah tersedia .","`` Budak ini , Mertuaku , lebih banyak pengalamannya dan lebih pintar bicara daripada aku . Namanya Sipakpak Kunal . '' Tak lama kemudian , kepala rumah tangga istana memberitahukan bahwa santapan siang sudah tersedia .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",191,antagonist,`` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '',36,580,"Setelah santap siang selesai , sidang kerajaan diteruskan di balai ruang , dihadiri oleh semua kerabat Raja dan para pembesar kerajaan .",`` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . '',"Setelah santap siang selesai , sidang kerajaan diteruskan di balai ruang , dihadiri oleh semua kerabat Raja dan para pembesar kerajaan . [SEP] `` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '' [SEP] `` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . ''","Setelah santap siang selesai , sidang kerajaan diteruskan di balai ruang , dihadiri oleh semua kerabat Raja dan para pembesar kerajaan . `` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '' `` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . ''",0
10,Tokoh-28,"['kunal', 'sipakpak kunal']",192,antagonist,`` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . '',36,580,`` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '',Para hadirin berpandangan dengan heran mendengar pilihan kata-kata yang tidak sesuai dengan adat istiadat kerajaan .,`` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '' [SEP] `` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . '' [SEP] Para hadirin berpandangan dengan heran mendengar pilihan kata-kata yang tidak sesuai dengan adat istiadat kerajaan .,`` Coba beritahukan sabda Baginda kepada Nagai Sori palsu alias Sipakpak Kunal apa sebenarnya hajat Ananda datang ke sini . '' `` Mertuaku jawab Sipakpak Kunal aku dikirim ibuku untuk meminang anak Tuanku yang sekarang sudah dewasa . '' Para hadirin berpandangan dengan heran mendengar pilihan kata-kata yang tidak sesuai dengan adat istiadat kerajaan .,1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",203,antagonist,`` Pintar sekali kau bicara kata Sipakpak Kunal .,36,580,Sekian persembahan patik . '',"`` Dia tidak pernah berdusta , Mertuaku .","Sekian persembahan patik . '' [SEP] `` Pintar sekali kau bicara kata Sipakpak Kunal . [SEP] `` Dia tidak pernah berdusta , Mertuaku .","Sekian persembahan patik . '' `` Pintar sekali kau bicara kata Sipakpak Kunal . `` Dia tidak pernah berdusta , Mertuaku .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",209,antagonist,"Mendengar titah Baginda , Sipakpak Kunal mulai menyingsingkan lengan bajunya , seolah-olah ingin memperlihatkan otot-ototnya yang kuat dan kesiapannya untuk bertempur .",36,580,Menteri-menteri kami akan mengadakan penyelidikan lebih jauh . '',"Ia berkata dengan nada keras Kalau tunanganku cinta padaku , aku sekarang juga mau kawin ! ''","Menteri-menteri kami akan mengadakan penyelidikan lebih jauh . '' [SEP] Mendengar titah Baginda , Sipakpak Kunal mulai menyingsingkan lengan bajunya , seolah-olah ingin memperlihatkan otot-ototnya yang kuat dan kesiapannya untuk bertempur . [SEP] Ia berkata dengan nada keras Kalau tunanganku cinta padaku , aku sekarang juga mau kawin ! ''","Menteri-menteri kami akan mengadakan penyelidikan lebih jauh . '' Mendengar titah Baginda , Sipakpak Kunal mulai menyingsingkan lengan bajunya , seolah-olah ingin memperlihatkan otot-ototnya yang kuat dan kesiapannya untuk bertempur . Ia berkata dengan nada keras Kalau tunanganku cinta padaku , aku sekarang juga mau kawin ! ''",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",219,antagonist,teriak Sipakpak Kunal sambil menunjuk `` budaknya . '',36,580,`` Benar ! '',`` Tepat sekali perkataan budakku . '',`` Benar ! '' [SEP] teriak Sipakpak Kunal sambil menunjuk `` budaknya . '' [SEP] `` Tepat sekali perkataan budakku . '',`` Benar ! '' teriak Sipakpak Kunal sambil menunjuk `` budaknya . '' `` Tepat sekali perkataan budakku . '',1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",230,antagonist,"Pesta pernikahan `` anak raja '' palsu , Sipakpak Kunal , dimeriahkan oleh orkes Batak dan Melayu , serta kelompok ronggeng yang menghangatkan suasana .",36,580,"Hari pernikahan pun ditetapkan , dan undangan dikirim kepada raja-raja di sekitar kerajaan .",Pesta berlangsung meriah dan menggembirakan .,"Hari pernikahan pun ditetapkan , dan undangan dikirim kepada raja-raja di sekitar kerajaan . [SEP] Pesta pernikahan `` anak raja '' palsu , Sipakpak Kunal , dimeriahkan oleh orkes Batak dan Melayu , serta kelompok ronggeng yang menghangatkan suasana . [SEP] Pesta berlangsung meriah dan menggembirakan .","Hari pernikahan pun ditetapkan , dan undangan dikirim kepada raja-raja di sekitar kerajaan . Pesta pernikahan `` anak raja '' palsu , Sipakpak Kunal , dimeriahkan oleh orkes Batak dan Melayu , serta kelompok ronggeng yang menghangatkan suasana . Pesta berlangsung meriah dan menggembirakan .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",233,antagonist,"Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi .",36,580,"Namun , Raja Haroharo dan Permaisurinya berhalangan hadir pada pesta `` puteranya '' itu .","Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana .","Namun , Raja Haroharo dan Permaisurinya berhalangan hadir pada pesta `` puteranya '' itu . [SEP] Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi . [SEP] Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana .","Namun , Raja Haroharo dan Permaisurinya berhalangan hadir pada pesta `` puteranya '' itu . Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi . Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",234,antagonist,"Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana .",36,580,"Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi .",Dia mengklaim mampu menumbuk padi sebanyak 2 sampai 3 karung sehari .,"Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi . [SEP] Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana . [SEP] Dia mengklaim mampu menumbuk padi sebanyak 2 sampai 3 karung sehari .","Tidak lama setelah Sipakpak Kunal dan puteri Raja dikawinkan , hal-hal aneh mulai terjadi . Ketika Raja Margolang , menantunya , dan para budak pergi berburu atau menangkap ikan di sungai , Sipakpak Kunal sering berkata ingin membuat alu dari batang-batang kayu kecil yang tumbuh di mana-mana . Dia mengklaim mampu menumbuk padi sebanyak 2 sampai 3 karung sehari .",0
10,Tokoh-28,"['kunal', 'sipakpak kunal']",240,antagonist,"Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda .",36,580,"Namun , karena Nagai Sori tidak pernah memanjat pohon kelapa sebelumnya , usahanya gagal .","Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu .","Namun , karena Nagai Sori tidak pernah memanjat pohon kelapa sebelumnya , usahanya gagal . [SEP] Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda . [SEP] Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu .","Namun , karena Nagai Sori tidak pernah memanjat pohon kelapa sebelumnya , usahanya gagal . Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda . Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",241,antagonist,"Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu .",36,580,"Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda .","Ia juga sering membual kepada Baginda bahwa dirinya sangat berpengalaman menangkap ikan , baik dengan pancing maupun jala .","Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda . [SEP] Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu . [SEP] Ia juga sering membual kepada Baginda bahwa dirinya sangat berpengalaman menangkap ikan , baik dengan pancing maupun jala .","Dengan sigap , Sipakpak Kunal memanjat pohon kelapa dan memilih buah-buah terbaik untuk minuman Baginda . Saat melihat sarang lebah , Sipakpak Kunal mengungkapkan keinginannya untuk kembali ke tempat itu di malam hari guna mengumpulkan madu . Ia juga sering membual kepada Baginda bahwa dirinya sangat berpengalaman menangkap ikan , baik dengan pancing maupun jala .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",244,antagonist,"Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata .",36,580,Raja Margolang merasa heran mendengar semua bualan menantunya .,"Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang .","Raja Margolang merasa heran mendengar semua bualan menantunya . [SEP] Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata . [SEP] Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang .","Raja Margolang merasa heran mendengar semua bualan menantunya . Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata . Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",245,antagonist,"Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang .",36,580,"Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata .","Sementara itu , Nagai Sori menunjukkan sikap yang berbeda .","Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata . [SEP] Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang . [SEP] Sementara itu , Nagai Sori menunjukkan sikap yang berbeda .","Ia sering memperingatkan Sipakpak Kunal untuk tidak lagi membanggakan hal-hal itu , karena pekerjaan seperti itu adalah tugas rakyat jelata . Setiap kali diperingatkan , Sipakpak Kunal teringat bahwa ia bukan lagi seorang budak , melainkan menantu Raja Margolang . Sementara itu , Nagai Sori menunjukkan sikap yang berbeda .",1
10,Tokoh-28,"['kunal', 'sipakpak kunal']",256,antagonist,"Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang .",36,580,Hal ini menimbulkan desas-desus bahwa budak tersebut memiliki batu ajaib yang dijilatkan pada kuda-kuda istana .,Ia bernyanyi Sipakpak Kunal ada di istana .,"Hal ini menimbulkan desas-desus bahwa budak tersebut memiliki batu ajaib yang dijilatkan pada kuda-kuda istana . [SEP] Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang . [SEP] Ia bernyanyi Sipakpak Kunal ada di istana .","Hal ini menimbulkan desas-desus bahwa budak tersebut memiliki batu ajaib yang dijilatkan pada kuda-kuda istana . Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang . Ia bernyanyi Sipakpak Kunal ada di istana .",0
10,Tokoh-28,"['kunal', 'sipakpak kunal']",257,antagonist,Ia bernyanyi Sipakpak Kunal ada di istana .,36,580,"Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang .",Nagai Sori ada di kandang ... '' Nyanyian itu berulang-ulang hingga membuat Sipakpak Kunal marah besar dan mengancam akan menghukumnya jika tidak berhenti bernyanyi .,"Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang . [SEP] Ia bernyanyi Sipakpak Kunal ada di istana . [SEP] Nagai Sori ada di kandang ... '' Nyanyian itu berulang-ulang hingga membuat Sipakpak Kunal marah besar dan mengancam akan menghukumnya jika tidak berhenti bernyanyi .","Pada suatu malam , saat Raja Margolang , Permaisuri , Sipakpak Kunal , dan isterinya sedang bersantap , terdengar suara Nagai Sori berdendang di kandang . Ia bernyanyi Sipakpak Kunal ada di istana . Nagai Sori ada di kandang ... '' Nyanyian itu berulang-ulang hingga membuat Sipakpak Kunal marah besar dan mengancam akan menghukumnya jika tidak berhenti bernyanyi .",1
