,number,story_id,judul,sentence_id,word,type
6379,2,10,Sipakpak Kunal Dan Nagai Sori,50,menghinanya,O
6380,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6381,2,10,Sipakpak Kunal Dan Nagai Sori,50,Namun,O
6382,2,10,Sipakpak Kunal Dan Nagai Sori,50,ia,O
6383,2,10,Sipakpak Kunal Dan Nagai Sori,50,harus,O
6384,2,10,Sipakpak Kunal Dan Nagai Sori,50,menyerah,O
6385,2,10,Sipakpak Kunal Dan Nagai Sori,50,menghadapi,O
6386,2,10,Sipakpak Kunal Dan Nagai Sori,50,musuh,O
6387,2,10,Sipakpak Kunal Dan Nagai Sori,50,yang,O
6388,2,10,Sipakpak Kunal Dan Nagai Sori,50,lebih,O
6389,2,10,Sipakpak Kunal Dan Nagai Sori,50,kuat,O
6390,2,10,Sipakpak Kunal Dan Nagai Sori,50,dan,O
6391,2,10,Sipakpak Kunal Dan Nagai Sori,50,lebih,O
6392,2,10,Sipakpak Kunal Dan Nagai Sori,50,besar,O
6393,2,10,Sipakpak Kunal Dan Nagai Sori,50,jumlahnya,O
6394,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6395,2,10,Sipakpak Kunal Dan Nagai Sori,50,Ia,O
6396,2,10,Sipakpak Kunal Dan Nagai Sori,50,ditangkap,O
6397,2,10,Sipakpak Kunal Dan Nagai Sori,50,lalu,O
6398,2,10,Sipakpak Kunal Dan Nagai Sori,50,dijadikan,O
6399,2,10,Sipakpak Kunal Dan Nagai Sori,50,budak,O
6400,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6401,2,10,Sipakpak Kunal Dan Nagai Sori,50,'',O
6402,2,10,Sipakpak Kunal Dan Nagai Sori,50,``,O
6403,2,10,Sipakpak Kunal Dan Nagai Sori,50,Ibu,B-TOKOH
6404,2,10,Sipakpak Kunal Dan Nagai Sori,50,menceritakan,O
6405,2,10,Sipakpak Kunal Dan Nagai Sori,50,sebelum,O
6406,2,10,Sipakpak Kunal Dan Nagai Sori,50,ia,O
6407,2,10,Sipakpak Kunal Dan Nagai Sori,50,meninggal,O
6408,2,10,Sipakpak Kunal Dan Nagai Sori,50,bahwa,O
6409,2,10,Sipakpak Kunal Dan Nagai Sori,50,ayah,B-TOKOH
6410,2,10,Sipakpak Kunal Dan Nagai Sori,50,mati,O
6411,2,10,Sipakpak Kunal Dan Nagai Sori,50,dibunuh,O
6412,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6413,2,10,Sipakpak Kunal Dan Nagai Sori,50,Musuh-musuh,O
6414,2,10,Sipakpak Kunal Dan Nagai Sori,50,ayah,B-TOKOH
6415,2,10,Sipakpak Kunal Dan Nagai Sori,50,ingin,O
6416,2,10,Sipakpak Kunal Dan Nagai Sori,50,menyembunyikan,O
6417,2,10,Sipakpak Kunal Dan Nagai Sori,50,sebabnya,O
6418,2,10,Sipakpak Kunal Dan Nagai Sori,50,ayah,B-TOKOH
6419,2,10,Sipakpak Kunal Dan Nagai Sori,50,menjadi,O
6420,2,10,Sipakpak Kunal Dan Nagai Sori,50,budak,O
6421,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6422,2,10,Sipakpak Kunal Dan Nagai Sori,50,Tetapi,O
6423,2,10,Sipakpak Kunal Dan Nagai Sori,50,aku,O
6424,2,10,Sipakpak Kunal Dan Nagai Sori,50,mengetahuinya,O
6425,2,10,Sipakpak Kunal Dan Nagai Sori,50,juga,O
6426,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6427,2,10,Sipakpak Kunal Dan Nagai Sori,50,'',O
6428,2,10,Sipakpak Kunal Dan Nagai Sori,50,``,O
6429,2,10,Sipakpak Kunal Dan Nagai Sori,50,Juga,O
6430,2,10,Sipakpak Kunal Dan Nagai Sori,50,ibuku,B-TOKOH
6431,2,10,Sipakpak Kunal Dan Nagai Sori,50,masih,O
6432,2,10,Sipakpak Kunal Dan Nagai Sori,50,muda,O
6433,2,10,Sipakpak Kunal Dan Nagai Sori,50,sekali,O
6434,2,10,Sipakpak Kunal Dan Nagai Sori,50,ketika,O
6435,2,10,Sipakpak Kunal Dan Nagai Sori,50,ia,O
6436,2,10,Sipakpak Kunal Dan Nagai Sori,50,meninggal,O
6437,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6438,2,10,Sipakpak Kunal Dan Nagai Sori,50,Konon,O
6439,2,10,Sipakpak Kunal Dan Nagai Sori,50,ia,O
6440,2,10,Sipakpak Kunal Dan Nagai Sori,50,diracuni,O
6441,2,10,Sipakpak Kunal Dan Nagai Sori,50,orang,O
6442,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6443,2,10,Sipakpak Kunal Dan Nagai Sori,50,'',O
6444,2,10,Sipakpak Kunal Dan Nagai Sori,50,``,O
6445,2,10,Sipakpak Kunal Dan Nagai Sori,50,Alangkah,O
6446,2,10,Sipakpak Kunal Dan Nagai Sori,50,kejamnya,O
6447,2,10,Sipakpak Kunal Dan Nagai Sori,50,",",O
6448,2,10,Sipakpak Kunal Dan Nagai Sori,50,'',O
6449,2,10,Sipakpak Kunal Dan Nagai Sori,50,teriak,O
6450,2,10,Sipakpak Kunal Dan Nagai Sori,50,Sipakpak,B-TOKOH
6451,2,10,Sipakpak Kunal Dan Nagai Sori,50,Kunal,I-TOKOH
6452,2,10,Sipakpak Kunal Dan Nagai Sori,50,tiba-tiba,O
6453,2,10,Sipakpak Kunal Dan Nagai Sori,50,sambil,O
6454,2,10,Sipakpak Kunal Dan Nagai Sori,50,meninju,O
6455,2,10,Sipakpak Kunal Dan Nagai Sori,50,pendayungnya,O
6456,2,10,Sipakpak Kunal Dan Nagai Sori,50,dengan,O
6457,2,10,Sipakpak Kunal Dan Nagai Sori,50,marah,O
6458,2,10,Sipakpak Kunal Dan Nagai Sori,50,.,O
6459,2,10,Sipakpak Kunal Dan Nagai Sori,51,Seluruh,O
6460,2,10,Sipakpak Kunal Dan Nagai Sori,51,rombongan,O
6461,2,10,Sipakpak Kunal Dan Nagai Sori,51,tersentak,O
6462,2,10,Sipakpak Kunal Dan Nagai Sori,51,bangun,O
6463,2,10,Sipakpak Kunal Dan Nagai Sori,51,dan,O
6464,2,10,Sipakpak Kunal Dan Nagai Sori,51,saling,O
6465,2,10,Sipakpak Kunal Dan Nagai Sori,51,bertanya,O
6466,2,10,Sipakpak Kunal Dan Nagai Sori,51,",",O
6467,2,10,Sipakpak Kunal Dan Nagai Sori,51,``,O
6468,2,10,Sipakpak Kunal Dan Nagai Sori,51,Bunyi,O
6469,2,10,Sipakpak Kunal Dan Nagai Sori,51,apa,O
6470,2,10,Sipakpak Kunal Dan Nagai Sori,51,itu,O
6471,2,10,Sipakpak Kunal Dan Nagai Sori,51,?,O
6472,2,10,Sipakpak Kunal Dan Nagai Sori,51,'',O
6473,2,10,Sipakpak Kunal Dan Nagai Sori,51,``,O
6474,2,10,Sipakpak Kunal Dan Nagai Sori,51,Aku,O
6475,2,10,Sipakpak Kunal Dan Nagai Sori,51,bermimpi,O
6476,2,10,Sipakpak Kunal Dan Nagai Sori,51,berkelahi,O
6477,2,10,Sipakpak Kunal Dan Nagai Sori,51,dengan,O
6478,2,10,Sipakpak Kunal Dan Nagai Sori,51,harimau,O
6479,2,10,Sipakpak Kunal Dan Nagai Sori,51,",",O
6480,2,10,Sipakpak Kunal Dan Nagai Sori,51,'',O
6481,2,10,Sipakpak Kunal Dan Nagai Sori,51,jawab,O
6482,2,10,Sipakpak Kunal Dan Nagai Sori,51,Sipakpak,B-TOKOH
6483,2,10,Sipakpak Kunal Dan Nagai Sori,51,Kunal,I-TOKOH
6484,2,10,Sipakpak Kunal Dan Nagai Sori,51,menjelaskan,O
6485,2,10,Sipakpak Kunal Dan Nagai Sori,51,sambil,O
6486,2,10,Sipakpak Kunal Dan Nagai Sori,51,berbaring,O
6487,2,10,Sipakpak Kunal Dan Nagai Sori,51,lagi,O
6488,2,10,Sipakpak Kunal Dan Nagai Sori,51,.,O
6489,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sesudah,O
6490,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6491,2,10,Sipakpak Kunal Dan Nagai Sori,52,lain-lain,O
6492,2,10,Sipakpak Kunal Dan Nagai Sori,52,tertidur,O
6493,2,10,Sipakpak Kunal Dan Nagai Sori,52,kembali,O
6494,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6495,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sipakpak,B-TOKOH
6496,2,10,Sipakpak Kunal Dan Nagai Sori,52,Kunal,I-TOKOH
6497,2,10,Sipakpak Kunal Dan Nagai Sori,52,meneruskan,O
6498,2,10,Sipakpak Kunal Dan Nagai Sori,52,lamunannya,O
6499,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6500,2,10,Sipakpak Kunal Dan Nagai Sori,52,berkata,O
6501,2,10,Sipakpak Kunal Dan Nagai Sori,52,pada,O
6502,2,10,Sipakpak Kunal Dan Nagai Sori,52,dirinya,O
6503,2,10,Sipakpak Kunal Dan Nagai Sori,52,sendiri,O
6504,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6505,2,10,Sipakpak Kunal Dan Nagai Sori,52,``,O
6506,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sekarang,O
6507,2,10,Sipakpak Kunal Dan Nagai Sori,52,umurku,O
6508,2,10,Sipakpak Kunal Dan Nagai Sori,52,sudah,O
6509,2,10,Sipakpak Kunal Dan Nagai Sori,52,hampir,O
6510,2,10,Sipakpak Kunal Dan Nagai Sori,52,40,O
6511,2,10,Sipakpak Kunal Dan Nagai Sori,52,tahun,O
6512,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6513,2,10,Sipakpak Kunal Dan Nagai Sori,52,aku,O
6514,2,10,Sipakpak Kunal Dan Nagai Sori,52,masih,O
6515,2,10,Sipakpak Kunal Dan Nagai Sori,52,belum,O
6516,2,10,Sipakpak Kunal Dan Nagai Sori,52,kawin,O
6517,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6518,2,10,Sipakpak Kunal Dan Nagai Sori,52,Aku,O
6519,2,10,Sipakpak Kunal Dan Nagai Sori,52,tak,O
6520,2,10,Sipakpak Kunal Dan Nagai Sori,52,punya,O
6521,2,10,Sipakpak Kunal Dan Nagai Sori,52,uang,O
6522,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6523,2,10,Sipakpak Kunal Dan Nagai Sori,52,tak,O
6524,2,10,Sipakpak Kunal Dan Nagai Sori,52,punya,O
6525,2,10,Sipakpak Kunal Dan Nagai Sori,52,apa-apa,O
6526,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6527,2,10,Sipakpak Kunal Dan Nagai Sori,52,Aku,O
6528,2,10,Sipakpak Kunal Dan Nagai Sori,52,serupa,O
6529,2,10,Sipakpak Kunal Dan Nagai Sori,52,kerbau,O
6530,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6531,2,10,Sipakpak Kunal Dan Nagai Sori,52,setiap,O
6532,2,10,Sipakpak Kunal Dan Nagai Sori,52,hari,O
6533,2,10,Sipakpak Kunal Dan Nagai Sori,52,menarik,O
6534,2,10,Sipakpak Kunal Dan Nagai Sori,52,gerobak,O
6535,2,10,Sipakpak Kunal Dan Nagai Sori,52,tuannya,O
6536,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6537,2,10,Sipakpak Kunal Dan Nagai Sori,52,harus,O
6538,2,10,Sipakpak Kunal Dan Nagai Sori,52,banting,O
6539,2,10,Sipakpak Kunal Dan Nagai Sori,52,tulang,O
6540,2,10,Sipakpak Kunal Dan Nagai Sori,52,untuk,O
6541,2,10,Sipakpak Kunal Dan Nagai Sori,52,tuannya,O
6542,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6543,2,10,Sipakpak Kunal Dan Nagai Sori,52,'',O
6544,2,10,Sipakpak Kunal Dan Nagai Sori,52,``,O
6545,2,10,Sipakpak Kunal Dan Nagai Sori,52,Apa,O
6546,2,10,Sipakpak Kunal Dan Nagai Sori,52,sebenarnya,O
6547,2,10,Sipakpak Kunal Dan Nagai Sori,52,perbedaan,O
6548,2,10,Sipakpak Kunal Dan Nagai Sori,52,antara,O
6549,2,10,Sipakpak Kunal Dan Nagai Sori,52,diriku,O
6550,2,10,Sipakpak Kunal Dan Nagai Sori,52,dengan,O
6551,2,10,Sipakpak Kunal Dan Nagai Sori,52,Nagai,B-TOKOH
6552,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sori,I-TOKOH
6553,2,10,Sipakpak Kunal Dan Nagai Sori,52,?,O
6554,2,10,Sipakpak Kunal Dan Nagai Sori,52,Tidak,O
6555,2,10,Sipakpak Kunal Dan Nagai Sori,52,ada,O
6556,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6557,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sedikit,O
6558,2,10,Sipakpak Kunal Dan Nagai Sori,52,pun,O
6559,2,10,Sipakpak Kunal Dan Nagai Sori,52,tidak,O
6560,2,10,Sipakpak Kunal Dan Nagai Sori,52,ada,O
6561,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6562,2,10,Sipakpak Kunal Dan Nagai Sori,52,Hanya,O
6563,2,10,Sipakpak Kunal Dan Nagai Sori,52,dalam,O
6564,2,10,Sipakpak Kunal Dan Nagai Sori,52,soal,O
6565,2,10,Sipakpak Kunal Dan Nagai Sori,52,pendidikan,O
6566,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6567,2,10,Sipakpak Kunal Dan Nagai Sori,52,Dia,O
6568,2,10,Sipakpak Kunal Dan Nagai Sori,52,dididik,O
6569,2,10,Sipakpak Kunal Dan Nagai Sori,52,untuk,O
6570,2,10,Sipakpak Kunal Dan Nagai Sori,52,mengenal,O
6571,2,10,Sipakpak Kunal Dan Nagai Sori,52,undang-undang,O
6572,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6573,2,10,Sipakpak Kunal Dan Nagai Sori,52,untuk,O
6574,2,10,Sipakpak Kunal Dan Nagai Sori,52,sanggup,O
6575,2,10,Sipakpak Kunal Dan Nagai Sori,52,bertindak,O
6576,2,10,Sipakpak Kunal Dan Nagai Sori,52,sendiri,O
6577,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6578,2,10,Sipakpak Kunal Dan Nagai Sori,52,untuk,O
6579,2,10,Sipakpak Kunal Dan Nagai Sori,52,memimpin,O
6580,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6581,2,10,Sipakpak Kunal Dan Nagai Sori,52,memerintah,O
6582,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6583,2,10,Sipakpak Kunal Dan Nagai Sori,52,Aku,O
6584,2,10,Sipakpak Kunal Dan Nagai Sori,52,diajar,O
6585,2,10,Sipakpak Kunal Dan Nagai Sori,52,menjemur,O
6586,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6587,2,10,Sipakpak Kunal Dan Nagai Sori,52,menumbuk,O
6588,2,10,Sipakpak Kunal Dan Nagai Sori,52,padi,O
6589,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6590,2,10,Sipakpak Kunal Dan Nagai Sori,52,memasak,O
6591,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6592,2,10,Sipakpak Kunal Dan Nagai Sori,52,memelihara,O
6593,2,10,Sipakpak Kunal Dan Nagai Sori,52,kuda,O
6594,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6595,2,10,Sipakpak Kunal Dan Nagai Sori,52,memancing,O
6596,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6597,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6598,2,10,Sipakpak Kunal Dan Nagai Sori,52,harus,O
6599,2,10,Sipakpak Kunal Dan Nagai Sori,52,selalu,O
6600,2,10,Sipakpak Kunal Dan Nagai Sori,52,hormat,O
6601,2,10,Sipakpak Kunal Dan Nagai Sori,52,serta,O
6602,2,10,Sipakpak Kunal Dan Nagai Sori,52,patuh,O
6603,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6604,2,10,Sipakpak Kunal Dan Nagai Sori,52,Hanya,O
6605,2,10,Sipakpak Kunal Dan Nagai Sori,52,karena,O
6606,2,10,Sipakpak Kunal Dan Nagai Sori,52,ayahku,B-TOKOH
6607,2,10,Sipakpak Kunal Dan Nagai Sori,52,kalah,O
6608,2,10,Sipakpak Kunal Dan Nagai Sori,52,perang,O
6609,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6610,2,10,Sipakpak Kunal Dan Nagai Sori,52,aku,O
6611,2,10,Sipakpak Kunal Dan Nagai Sori,52,sekarang,O
6612,2,10,Sipakpak Kunal Dan Nagai Sori,52,menjadi,O
6613,2,10,Sipakpak Kunal Dan Nagai Sori,52,budak,O
6614,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6615,2,10,Sipakpak Kunal Dan Nagai Sori,52,'',O
6616,2,10,Sipakpak Kunal Dan Nagai Sori,52,``,O
6617,2,10,Sipakpak Kunal Dan Nagai Sori,52,Dalam,O
6618,2,10,Sipakpak Kunal Dan Nagai Sori,52,perahu,O
6619,2,10,Sipakpak Kunal Dan Nagai Sori,52,ini,O
6620,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6621,2,10,Sipakpak Kunal Dan Nagai Sori,52,akulah,O
6622,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6623,2,10,Sipakpak Kunal Dan Nagai Sori,52,paling,O
6624,2,10,Sipakpak Kunal Dan Nagai Sori,52,kuat,O
6625,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6626,2,10,Sipakpak Kunal Dan Nagai Sori,52,Dengan,O
6627,2,10,Sipakpak Kunal Dan Nagai Sori,52,tinju,O
6628,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6629,2,10,Sipakpak Kunal Dan Nagai Sori,52,ototku,O
6630,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6631,2,10,Sipakpak Kunal Dan Nagai Sori,52,keras,O
6632,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6633,2,10,Sipakpak Kunal Dan Nagai Sori,52,siapa,O
6634,2,10,Sipakpak Kunal Dan Nagai Sori,52,saja,O
6635,2,10,Sipakpak Kunal Dan Nagai Sori,52,bisa,O
6636,2,10,Sipakpak Kunal Dan Nagai Sori,52,kuhancurkan,O
6637,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6638,2,10,Sipakpak Kunal Dan Nagai Sori,52,Nah,O
6639,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6640,2,10,Sipakpak Kunal Dan Nagai Sori,52,sekarang,O
6641,2,10,Sipakpak Kunal Dan Nagai Sori,52,baiklah,O
6642,2,10,Sipakpak Kunal Dan Nagai Sori,52,kulemparkan,O
6643,2,10,Sipakpak Kunal Dan Nagai Sori,52,mereka,O
6644,2,10,Sipakpak Kunal Dan Nagai Sori,52,semua,O
6645,2,10,Sipakpak Kunal Dan Nagai Sori,52,ke,O
6646,2,10,Sipakpak Kunal Dan Nagai Sori,52,dalam,O
6647,2,10,Sipakpak Kunal Dan Nagai Sori,52,sungai,O
6648,2,10,Sipakpak Kunal Dan Nagai Sori,52,supaya,O
6649,2,10,Sipakpak Kunal Dan Nagai Sori,52,hatiku,O
6650,2,10,Sipakpak Kunal Dan Nagai Sori,52,puas,O
6651,2,10,Sipakpak Kunal Dan Nagai Sori,52,",",O
6652,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6653,2,10,Sipakpak Kunal Dan Nagai Sori,52,aku,O
6654,2,10,Sipakpak Kunal Dan Nagai Sori,52,akan,O
6655,2,10,Sipakpak Kunal Dan Nagai Sori,52,ganti,O
6656,2,10,Sipakpak Kunal Dan Nagai Sori,52,pakaian,O
6657,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6658,2,10,Sipakpak Kunal Dan Nagai Sori,52,Akulah,O
6659,2,10,Sipakpak Kunal Dan Nagai Sori,52,sekarang,O
6660,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6661,2,10,Sipakpak Kunal Dan Nagai Sori,52,menjadi,O
6662,2,10,Sipakpak Kunal Dan Nagai Sori,52,anak,O
6663,2,10,Sipakpak Kunal Dan Nagai Sori,52,raja,O
6664,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6665,2,10,Sipakpak Kunal Dan Nagai Sori,52,Aku,O
6666,2,10,Sipakpak Kunal Dan Nagai Sori,52,akan,O
6667,2,10,Sipakpak Kunal Dan Nagai Sori,52,memakai,O
6668,2,10,Sipakpak Kunal Dan Nagai Sori,52,pakaian,O
6669,2,10,Sipakpak Kunal Dan Nagai Sori,52,Nagai,B-TOKOH
6670,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sori,I-TOKOH
6671,2,10,Sipakpak Kunal Dan Nagai Sori,52,dan,O
6672,2,10,Sipakpak Kunal Dan Nagai Sori,52,meminang,O
6673,2,10,Sipakpak Kunal Dan Nagai Sori,52,puteri,B-TOKOH
6674,2,10,Sipakpak Kunal Dan Nagai Sori,52,Raja,I-TOKOH
6675,2,10,Sipakpak Kunal Dan Nagai Sori,52,Margolang,I-TOKOH
6676,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6677,2,10,Sipakpak Kunal Dan Nagai Sori,52,Tapi,O
6678,2,10,Sipakpak Kunal Dan Nagai Sori,52,siapa,O
6679,2,10,Sipakpak Kunal Dan Nagai Sori,52,yang,O
6680,2,10,Sipakpak Kunal Dan Nagai Sori,52,mau,O
6681,2,10,Sipakpak Kunal Dan Nagai Sori,52,menjadi,O
6682,2,10,Sipakpak Kunal Dan Nagai Sori,52,saksi,O
6683,2,10,Sipakpak Kunal Dan Nagai Sori,52,bila,O
6684,2,10,Sipakpak Kunal Dan Nagai Sori,52,aku,O
6685,2,10,Sipakpak Kunal Dan Nagai Sori,52,harus,O
6686,2,10,Sipakpak Kunal Dan Nagai Sori,52,membuktikan,O
6687,2,10,Sipakpak Kunal Dan Nagai Sori,52,bahwa,O
6688,2,10,Sipakpak Kunal Dan Nagai Sori,52,aku,O
6689,2,10,Sipakpak Kunal Dan Nagai Sori,52,Nagai,B-TOKOH
6690,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sori,I-TOKOH
6691,2,10,Sipakpak Kunal Dan Nagai Sori,52,?,O
6692,2,10,Sipakpak Kunal Dan Nagai Sori,52,Apakah,O
6693,2,10,Sipakpak Kunal Dan Nagai Sori,52,Raja,B-TOKOH
6694,2,10,Sipakpak Kunal Dan Nagai Sori,52,Margolang,I-TOKOH
6695,2,10,Sipakpak Kunal Dan Nagai Sori,52,akan,O
6696,2,10,Sipakpak Kunal Dan Nagai Sori,52,percaya,O
6697,2,10,Sipakpak Kunal Dan Nagai Sori,52,?,O
6698,2,10,Sipakpak Kunal Dan Nagai Sori,52,'',O
6699,2,10,Sipakpak Kunal Dan Nagai Sori,52,``,O
6700,2,10,Sipakpak Kunal Dan Nagai Sori,52,Alangkah,O
6701,2,10,Sipakpak Kunal Dan Nagai Sori,52,hebatnya,O
6702,2,10,Sipakpak Kunal Dan Nagai Sori,52,rencanaku,O
6703,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6704,2,10,Sipakpak Kunal Dan Nagai Sori,52,'',O
6705,2,10,Sipakpak Kunal Dan Nagai Sori,52,Tiba-tiba,O
6706,2,10,Sipakpak Kunal Dan Nagai Sori,52,Sipakpak,B-TOKOH
6707,2,10,Sipakpak Kunal Dan Nagai Sori,52,Kunal,I-TOKOH
6708,2,10,Sipakpak Kunal Dan Nagai Sori,52,tertawa,O
6709,2,10,Sipakpak Kunal Dan Nagai Sori,52,terbahak-bahak,O
6710,2,10,Sipakpak Kunal Dan Nagai Sori,52,.,O
6711,2,10,Sipakpak Kunal Dan Nagai Sori,53,Dipeluknya,O
6712,2,10,Sipakpak Kunal Dan Nagai Sori,53,seorang,O
6713,2,10,Sipakpak Kunal Dan Nagai Sori,53,tukang,B-TOKOH
6714,2,10,Sipakpak Kunal Dan Nagai Sori,53,dayung,I-TOKOH
6715,2,10,Sipakpak Kunal Dan Nagai Sori,53,yang,O
6716,2,10,Sipakpak Kunal Dan Nagai Sori,53,disangkanya,O
6717,2,10,Sipakpak Kunal Dan Nagai Sori,53,puteri,B-TOKOH
6718,2,10,Sipakpak Kunal Dan Nagai Sori,53,yang,O
6719,2,10,Sipakpak Kunal Dan Nagai Sori,53,akan,O
6720,2,10,Sipakpak Kunal Dan Nagai Sori,53,dikawininya,O
6721,2,10,Sipakpak Kunal Dan Nagai Sori,53,.,O
6722,2,10,Sipakpak Kunal Dan Nagai Sori,54,Tawanya,O
6723,2,10,Sipakpak Kunal Dan Nagai Sori,54,yang,O
6724,2,10,Sipakpak Kunal Dan Nagai Sori,54,keras,O
6725,2,10,Sipakpak Kunal Dan Nagai Sori,54,membangunkan,O
6726,2,10,Sipakpak Kunal Dan Nagai Sori,54,semua,O
6727,2,10,Sipakpak Kunal Dan Nagai Sori,54,anggota,B-TOKOH
6728,2,10,Sipakpak Kunal Dan Nagai Sori,54,rombongan,I-TOKOH
6729,2,10,Sipakpak Kunal Dan Nagai Sori,54,.,O
6730,2,10,Sipakpak Kunal Dan Nagai Sori,55,Masih,O
6731,2,10,Sipakpak Kunal Dan Nagai Sori,55,setengah,O
6732,2,10,Sipakpak Kunal Dan Nagai Sori,55,mengantuk,O
6733,2,10,Sipakpak Kunal Dan Nagai Sori,55,",",O
6734,2,10,Sipakpak Kunal Dan Nagai Sori,55,mereka,O
6735,2,10,Sipakpak Kunal Dan Nagai Sori,55,memandang,O
6736,2,10,Sipakpak Kunal Dan Nagai Sori,55,Sipakpak,B-TOKOH
6737,2,10,Sipakpak Kunal Dan Nagai Sori,55,Kunal,I-TOKOH
6738,2,10,Sipakpak Kunal Dan Nagai Sori,55,dan,O
6739,2,10,Sipakpak Kunal Dan Nagai Sori,55,bertanya,O
6740,2,10,Sipakpak Kunal Dan Nagai Sori,55,",",O
6741,2,10,Sipakpak Kunal Dan Nagai Sori,55,``,O
6742,2,10,Sipakpak Kunal Dan Nagai Sori,55,Teriakan,O
6743,2,10,Sipakpak Kunal Dan Nagai Sori,55,apa,O
6744,2,10,Sipakpak Kunal Dan Nagai Sori,55,itu,O
6745,2,10,Sipakpak Kunal Dan Nagai Sori,55,?,O
6746,2,10,Sipakpak Kunal Dan Nagai Sori,55,'',O
6747,2,10,Sipakpak Kunal Dan Nagai Sori,55,``,O
6748,2,10,Sipakpak Kunal Dan Nagai Sori,55,Aku,O
6749,2,10,Sipakpak Kunal Dan Nagai Sori,55,melihat,O
6750,2,10,Sipakpak Kunal Dan Nagai Sori,55,ikan,O
6751,2,10,Sipakpak Kunal Dan Nagai Sori,55,besar,O
6752,2,10,Sipakpak Kunal Dan Nagai Sori,55,yang,O
6753,2,10,Sipakpak Kunal Dan Nagai Sori,55,mau,O
6754,2,10,Sipakpak Kunal Dan Nagai Sori,55,menyerang,O
6755,2,10,Sipakpak Kunal Dan Nagai Sori,55,perahu,O
6756,2,10,Sipakpak Kunal Dan Nagai Sori,55,kita,O
6757,2,10,Sipakpak Kunal Dan Nagai Sori,55,.,O
6758,2,10,Sipakpak Kunal Dan Nagai Sori,55,Kupukul,O
6759,2,10,Sipakpak Kunal Dan Nagai Sori,55,dengan,O
6760,2,10,Sipakpak Kunal Dan Nagai Sori,55,pendayung,O
6761,2,10,Sipakpak Kunal Dan Nagai Sori,55,ini,O
6762,2,10,Sipakpak Kunal Dan Nagai Sori,55,sambil,O
